,Datetime,Tweet Id,Raw content,Text,Username,Reply Count,Retweet Count,Like Count,Quote Count,View Count,Hashtags,Media,Coordinates,Place
141,2017-08-27 13:03:06+00:00,901792186030637057,"Historic, catastrophic flooding underway in Houston from Tropical Storm Harvey https://t.co/2a6YtgMLkC https://t.co/9uEXEk2XRl","Historic, catastrophic flooding underway in Houston from Tropical Storm Harvey dlvr.it/PhxJ8s https://t.co/9uEXEk2XRl",unite_digital,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPPNptUEAAJ0us?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPPNptUEAAJ0us?format=jpg&name=orig', altText=None)]",,
142,2017-08-27 13:03:27+00:00,901792272882294786,Tree down in NW HIlls#HurricaneHarvey@statesman https://t.co/xlhJSQzqWj,Tree down in NW HIlls#HurricaneHarvey@statesman https://t.co/xlhJSQzqWj,ravineinaustin,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPPSt8XUAAJ6j3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPPSt8XUAAJ6j3?format=jpg&name=orig', altText=None)]",,
143,2017-08-27 13:04:03+00:00,901792427916361728,Housing industry gears up to face Hurricane Harvey https://t.co/9ABXBScUyA https://t.co/5wZWrjtfwu,Housing industry gears up to face Hurricane Harvey housingwire.com/articles/41100… https://t.co/5wZWrjtfwu,MyHomePocket,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPPbtQVAAAdzfV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPPbtQVAAAdzfV?format=jpg&name=orig', altText=None)]",,
144,2017-08-27 13:04:26+00:00,901792523282255872,"RT @CozaaaayBOOIIII: People in Houston walking home like 

#Harvey https://t.co/wZSoit5Lhy","RT @CozaaaayBOOIIII: People in Houston walking home like 

#Harvey https://t.co/wZSoit5Lhy",Mr_Alanis,0,8,0,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPJFF8VYAAiGQZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPJFF8VYAAiGQZ?format=jpg&name=orig', altText=None)]",,
145,2017-08-27 13:19:16+00:00,901796255982116865,Hurricane Harvey: why you should never drive on flooded roads https://t.co/0siXb0bdgS https://t.co/vj0q8wbf1M,Hurricane Harvey: why you should never drive on flooded roads altleft.host/hurricane-harv… https://t.co/vj0q8wbf1M,AltLeftPress,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPS6idVoAAv_cR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPS6idVoAAv_cR?format=jpg&name=orig', altText=None)]",,
146,2017-08-27 13:22:07+00:00,901796973786914816,"Before Hurricane Harvey, wireless carriers lobbied against upgrades to a national emergency alert system - A wonky… https://t.co/L8CDNxHffU https://t.co/PYuGKTU4X5","Before Hurricane Harvey, wireless carriers lobbied against upgrades to a national emergency alert system - A wonky… ift.tt/2ghqmiH https://t.co/PYuGKTU4X5",StephenMatusiak,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPTkW5XcAIUSR-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPTkW5XcAIUSR-?format=jpg&name=orig', altText=None)]",,
147,2017-08-27 13:22:30+00:00,901797068733259776,"RT @pareekneelam: Prayer for peace of nature 
#HurricaneHarvey https://t.co/URPYZikW8B","RT @pareekneelam: Prayer for peace of nature 
#HurricaneHarvey https://t.co/URPYZikW8B",madhupareek90,0,2,0,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIGN3iUUMAAOEXs?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIGN3iUUMAAOEXs?format=jpg&name=orig', altText=None)]",,
148,2017-08-27 13:36:48+00:00,901800667756601344,"Thoughts &amp; prayers: Viewer's son's house in Katy, Texas from what is now Tropical Storm Harvey https://t.co/A7XFrXCTMB","Thoughts &amp; prayers: Viewer's son's house in Katy, Texas from what is now Tropical Storm Harvey https://t.co/A7XFrXCTMB",22NewsStormTeam,3,44,34,5,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPW7PwWAAQSFoT?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPW7PwWAAQSFoT?format=jpg&name=orig', altText=None)]",,
149,2017-08-27 13:37:04+00:00,901800735482007552,"Texas governor: Trump White House has given us ""everything we need"" during Hurricane Harvey https://t.co/AFqiLui7Xk https://t.co/jm2EMwd65W","Texas governor: Trump White House has given us ""everything we need"" during Hurricane Harvey hill.cm/fqVCa3c https://t.co/jm2EMwd65W",thehill,41,55,105,22,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPW_PMWsAAQ_4z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPW_PMWsAAQ_4z?format=jpg&name=orig', altText=None)]",,
150,2017-08-27 13:38:07+00:00,901801000624902146,24 and 48 hour rainfall amounts. And most of this occurred in the last 12 hours. #Harvey #HoustonFlood https://t.co/fywhzgYtYg,24 and 48 hour rainfall amounts. And most of this occurred in the last 12 hours. #Harvey #HoustonFlood https://t.co/fywhzgYtYg,eddiec118,0,0,0,0,,"['Harvey', 'HoustonFlood']","[Photo(previewUrl='https://pbs.twimg.com/media/DIPXM0QVoAQ6BKS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPXM0QVoAQ6BKS?format=jpg&name=orig', altText=None)]","Coordinates(longitude=-95.823268, latitude=29.522325)","Place(id='1c69a67ad480e1b1', fullName='Houston, TX', name='Houston', type='city', country='United States', countryCode='US')"
151,2017-08-27 13:53:15+00:00,901804807303954432,"Sums it up in one pic: submerged car, HPD high water rescue, kayaker. #Houston #abc13 #Harvey https://t.co/HIyBHpI1SJ","Sums it up in one pic: submerged car, HPD high water rescue, kayaker. #Houston #abc13 #Harvey https://t.co/HIyBHpI1SJ",CourtneyABC13,3,24,17,1,,"['Houston', 'abc13', 'Harvey']","[Photo(previewUrl='https://pbs.twimg.com/media/DIParhpUQAQ4-nV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIParhpUQAQ4-nV?format=jpg&name=orig', altText=None)]",,
152,2017-08-27 13:53:15+00:00,901804808105066496,This is David Strauss.  He saw a red SUV get stuck yesterwhen a manhole cover came off. #harvey https://t.co/TgCSyL1MYm,This is David Strauss.  He saw a red SUV get stuck yesterwhen a manhole cover came off. #harvey https://t.co/TgCSyL1MYm,stjbs,0,1,0,0,,['harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIParV3UEAQHIwD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIParV3UEAQHIwD?format=jpg&name=orig', altText=None)]",,
153,2017-08-27 13:53:17+00:00,901804814052585473,RT @NWSHouston: Rivers are on the rise and MAJOR to RECORD flooding is forecast. #houwx #glswx #Harvey #txwx https://t.co/FHf4N50xku,RT @NWSHouston: Rivers are on the rise and MAJOR to RECORD flooding is forecast. #houwx #glswx #Harvey #txwx https://t.co/FHf4N50xku,bstarrreports,0,480,0,0,,"['houwx', 'glswx', 'Harvey', 'txwx']","[Photo(previewUrl='https://pbs.twimg.com/media/DIPZbFpXcAEx76k?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPZbFpXcAEx76k?format=jpg&name=orig', altText=None)]",,
154,2017-08-27 13:55:05+00:00,901805267989475328,"Harvey’s ‘catastrophic’ flooding could cost billions in damage
https://t.co/oYbBojSizX https://t.co/3fvWL4soJz","Harvey’s ‘catastrophic’ flooding could cost billions in damage
for.tn/2xnG2VM https://t.co/3fvWL4soJz",FortuneMagazine,2,19,12,3,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPbHGqWAAAGhcN?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPbHGqWAAAGhcN?format=jpg&name=orig', altText=None)]",,
155,2017-08-27 13:55:10+00:00,901805287958601728,RT @wfaachannel8: Follow along: WFAA's crew in southeast Texas covering Harvey https://t.co/6ZEMIc42JL https://t.co/mMQ5f3QD9G,RT @wfaachannel8: Follow along: WFAA's crew in southeast Texas covering Harvey on.wfaa.com/2wSm1Je https://t.co/mMQ5f3QD9G,chrissadeghi,0,17,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPZzbsUQAILkyK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPZzbsUQAILkyK?format=jpg&name=orig', altText=None)]",,
156,2017-08-27 13:55:10+00:00,901805288717787136,RT @mattdanielwx: Little perspective on the flooding in Texas. #txwx #Harvey #flood2017 #Flood https://t.co/oUWeysQOCF,RT @mattdanielwx: Little perspective on the flooding in Texas. #txwx #Harvey #flood2017 #Flood https://t.co/oUWeysQOCF,GriffinHardyWX,0,103,0,0,,"['txwx', 'Harvey', 'flood2017', 'Flood']","[Photo(previewUrl='https://pbs.twimg.com/media/DIPYFS2V4AQsDU0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPYFS2V4AQsDU0?format=jpg&name=orig', altText=None)]",,
157,2017-08-27 13:55:48+00:00,901805448944390145,"Yeah Pretty normal for our street, fingers crossed the next day of rain doesn't make it much further up!  #Harvey https://t.co/FSDI4JXH89","Yeah Pretty normal for our street, fingers crossed the next day of rain doesn't make it much further up!  #Harvey https://t.co/FSDI4JXH89",alasxand,0,0,2,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPbFhXUwAEp0LM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPbFhXUwAEp0LM?format=jpg&name=orig', altText=None)]",,
158,2017-08-27 13:55:50+00:00,901805456213102593,Pictures from the Heights neighborhood in #Houston. Water is rising. #Harvey https://t.co/xsGzUA92dF,Pictures from the Heights neighborhood in #Houston. Water is rising. #Harvey https://t.co/xsGzUA92dF,SteveNoviello,1,9,9,0,,"['Houston', 'Harvey']","[Photo(previewUrl='https://pbs.twimg.com/media/DIPbRzMVAAAB1Xw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPbRzMVAAAB1Xw?format=jpg&name=orig', altText=None)]","Coordinates(longitude=-96.977527, latitude=32.620678)","Place(id='18810aa5b43e76c7', fullName='Dallas, TX', name='Dallas', type='city', country='United States', countryCode='US')"
159,2017-08-27 14:11:45+00:00,901809463371423745,"RT @WilDonnelly: 610 loop around Houston, before and after Harvey. https://t.co/O8812AcP1U","RT @WilDonnelly: 610 loop around Houston, before and after Harvey. https://t.co/O8812AcP1U",ChuckBaggett,0,94,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPc0NMWAAAwo1E?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPc0NMWAAAwo1E?format=jpg&name=orig', altText=None)]",,
160,2017-08-27 14:11:48+00:00,901809475966861313,Weakened Harvey still dumping tremendous amounts of rain on Texas: https://t.co/S6AakCU7NK https://t.co/YtQRKR3a5y,Weakened Harvey still dumping tremendous amounts of rain on Texas: wpri.com/blog/2017/08/2… https://t.co/YtQRKR3a5y,wpri12,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPe7iLXUAA7qNg?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPe7iLXUAA7qNg?format=jpg&name=orig', altText=None)]",,
161,2017-08-27 14:11:52+00:00,901809493671124992,RT @frankiemacd: Here is a picture edit of me with a umbrella upside down during hurricane Harvey. https://t.co/i2nvc6gMjh,RT @frankiemacd: Here is a picture edit of me with a umbrella upside down during hurricane Harvey. https://t.co/i2nvc6gMjh,Waddledooer,0,108,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPc6ayXYAApdYO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPc6ayXYAApdYO?format=jpg&name=orig', altText=None)]",,
162,2017-08-27 14:12:03+00:00,901809537828696064,"Rockport, TX gas station damaged by #HurricaneHarvey &lt;via Jeff Gammons&gt; https://t.co/Uitj0e02qo","Rockport, TX gas station damaged by #HurricaneHarvey &lt;via Jeff Gammons&gt; https://t.co/Uitj0e02qo",ItsChrisByrnes,0,1,0,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPe_rKXcAA9FKm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPe_rKXcAA9FKm?format=jpg&name=orig', altText=None)]",,
163,2017-08-27 14:12:04+00:00,901809544401170433,just another tornado flooding kinda day https://t.co/hyDnKjmJ7w,just another tornado flooding kinda day https://t.co/hyDnKjmJ7w,aurorajlu,0,0,3,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPe_ttVYAULrjR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPe_ttVYAULrjR?format=jpg&name=orig', altText=None)]","Coordinates(longitude=-95.597893, latitude=29.598122)","Place(id='822f7a173519a8dd', fullName='Stafford, TX', name='Stafford', type='city', country='United States', countryCode='US')"
164,2017-08-27 14:12:05+00:00,901809546242519041,"RT @RaceForTheWH: League City, TX this morning. #Harvey https://t.co/3HBZP1kT7G","RT @RaceForTheWH: League City, TX this morning. #Harvey https://t.co/3HBZP1kT7G",nhbaptiste,0,154,0,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPL2PXXYAARC-Z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPL2PXXYAARC-Z?format=jpg&name=orig', altText=None)]",,
165,2017-08-27 14:12:31+00:00,901809655873200128,"Harvey’s Houston flooding will put urban coyotes, feral hogs on the move https://t.co/GUxWT3iRTX https://t.co/Y1SKe22h0u","Harvey’s Houston flooding will put urban coyotes, feral hogs on the move fishgame.com/2017/08/harvey… https://t.co/Y1SKe22h0u",FishandGame,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPfGhUVYAIdBat?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPfGhUVYAIdBat?format=jpg&name=orig', altText=None)]",,
166,2017-08-27 14:12:34+00:00,901809667214647296,"I wrote a poem, ""Please Come See About Me"" https://t.co/n5LTk55oTc.  Please say a prayer for those impacted by Hurricane Harvey. https://t.co/EPjESmgzg6","I wrote a poem, ""Please Come See About Me"" ht.ly/LPux30eHRfn.  Please say a prayer for those impacted by Hurricane Harvey. https://t.co/EPjESmgzg6",rhondamware,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPfG0qW4AA8vt-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPfG0qW4AA8vt-?format=jpg&name=orig', altText=None)]",,
167,2017-08-27 14:13:13+00:00,901809832109465601,"Please give to @opbbqrelief supporting Hurricane Harvey relief. These people do good work, feeding over 1 million … https://t.co/2IeDlmBbr9 https://t.co/rPLtCROGvn","Please give to @opbbqrelief supporting Hurricane Harvey relief. These people do good work, feeding over 1 million … ift.tt/2wJCy2Q https://t.co/rPLtCROGvn",DivaQBBQ,0,6,8,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPfQyPWAAAKCfd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPfQyPWAAAKCfd?format=jpg&name=orig', altText=None)]",,
168,2017-08-27 14:28:45+00:00,901813742933073921,Harvey suxors. Got water n the house. Not good. At least my 3 lawn ornaments are perfectly fine...? 🙄 https://t.co/1efbCd5MCV,Harvey suxors. Got water n the house. Not good. At least my 3 lawn ornaments are perfectly fine...? 🙄 https://t.co/1efbCd5MCV,Annabelle_Onion,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPizFYUQAIrmoE?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPizFYUQAIrmoE?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DIPizx-VAAQLhuw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPizx-VAAQLhuw?format=jpg&name=orig', altText=None)]",,
169,2017-08-27 14:28:49+00:00,901813758690902017,Green Bridge in #Houston is 6 m  high!    #Harvey  #Texas https://t.co/ujZc9vrEZI,Green Bridge in #Houston is 6 m  high!    #Harvey  #Texas https://t.co/ujZc9vrEZI,rami_zahra,0,4,1,0,,"['Houston', 'Harvey', 'Texas']","[Photo(previewUrl='https://pbs.twimg.com/media/DIPi05_W4AAreEZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPi05_W4AAreEZ?format=jpg&name=orig', altText=None)]",,
170,2017-08-27 14:29:07+00:00,901813833307742209,Blood Drive today at Tipitina's! Organizers are hoping you give blood for the victims of #Harvey https://t.co/9yBdtpYWAy,Blood Drive today at Tipitina's! Organizers are hoping you give blood for the victims of #Harvey https://t.co/9yBdtpYWAy,KatieSteinertv,0,10,6,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPi4xyUIAAW47s?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPi4xyUIAAW47s?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DIPi4x1VYAEEuIO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPi4x1VYAEEuIO?format=jpg&name=orig', altText=None)]",,
171,2017-08-27 14:30:21+00:00,901814144680255488,business: FEMA is prepared to be on Harvey recovery for years https://t.co/OMcEVkLIzo https://t.co/jWv2prYXoc https://t.co/N4N2gu14jg,business: FEMA is prepared to be on Harvey recovery for years bloom.bg/2wT2okl https://t.co/jWv2prYXoc twitter.com/business/statu…,bdnews24,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPjBmSXcAEajWp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPjBmSXcAEajWp?format=jpg&name=orig', altText=None)]",,
172,2017-08-27 14:30:26+00:00,901814164406009856,Sagemont neighborhood in Houston is underwater. Rescues underway. #KHOU11 #Harvey #Houstonflood https://t.co/FRXT4JMwGv,Sagemont neighborhood in Houston is underwater. Rescues underway. #KHOU11 #Harvey #Houstonflood https://t.co/FRXT4JMwGv,ScottNoll_News,2,58,30,6,,"['KHOU11', 'Harvey', 'Houstonflood']","[Photo(previewUrl='https://pbs.twimg.com/media/DIPjMFzVYAEuX_a?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPjMFzVYAEuX_a?format=jpg&name=orig', altText=None)]",,
173,2017-08-27 14:30:39+00:00,901814219191943168,"Houston, Right Now, is a Disaster https://t.co/SUVvnt3mLG https://t.co/7JTBaofO8u","Houston, Right Now, is a Disaster weather.com/storms/hurrica… https://t.co/7JTBaofO8u",hbsbdbsnns,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPjQKQVoAE14XC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPjQKQVoAE14XC?format=jpg&name=orig', altText=None)]",,
174,2017-08-27 14:45:31+00:00,901817961610174464,RT @rgaut999: Rescue operations in full swing in Houston as people flee flooding from Tropical Storm Harvey. https://t.co/znCJAJCFQL,RT @rgaut999: Rescue operations in full swing in Houston as people flee flooding from Tropical Storm Harvey. https://t.co/znCJAJCFQL,Jet_030,0,754,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPdy9kUMAMi_Cu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPdy9kUMAMi_Cu?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DIPd2HzVoAQ2wLS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPd2HzVoAQ2wLS?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DIPd2H1VAAAxVvp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPd2H1VAAAxVvp?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DIPd2JGVwAAGq3Z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPd2JGVwAAGq3Z?format=jpg&name=orig', altText=None)]",,
175,2017-08-27 15:02:22+00:00,901822202022125571,Here's a mid-morning update on Harvey's future forecast in the Houston area @SpaceCityWX https://t.co/aP9iqf4VmO https://t.co/ZbzYZC0gZH,Here's a mid-morning update on Harvey's future forecast in the Houston area @SpaceCityWX spacecityweather.com/mid-morning-su… https://t.co/ZbzYZC0gZH,mattlanza,7,80,59,5,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPqeqjVAAUTWwX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPqeqjVAAUTWwX?format=jpg&name=orig', altText=None)]",,
176,2017-08-27 15:03:28+00:00,901822479429099524,RT @BSmith: Thoughts with those in Houston. Before and after pics below. Extraordinary. #Harvey https://t.co/X7Hi1BSvUB,RT @BSmith: Thoughts with those in Houston. Before and after pics below. Extraordinary. #Harvey https://t.co/X7Hi1BSvUB,TPittmanPNW,0,352,0,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPpRpTWAAAfFYx?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPpRpTWAAAfFYx?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DIPpRpXWsAADzsg?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPpRpXWsAADzsg?format=jpg&name=orig', altText=None)]",,
177,2017-08-27 15:03:36+00:00,901822511750406144,Flooding Replaces High Wind as Harvey Threat to Texas Gulf Coast https://t.co/kEt9TacY3c #fintech #finance https://t.co/ySZIvOsNsA,Flooding Replaces High Wind as Harvey Threat to Texas Gulf Coast dlvr.it/PhyDPH #fintech #finance https://t.co/ySZIvOsNsA,ign_gonzalez,0,0,0,0,,"['fintech', 'finance']","[Photo(previewUrl='https://pbs.twimg.com/media/DIPqy0LVAAAaNXj?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPqy0LVAAAaNXj?format=jpg&name=orig', altText=None)]",,
178,2017-08-27 15:03:52+00:00,901822579362627584,RT @stevechenevey: Front page of this morning's Houston Chronicle - print and digital editions #HurricaneHarvey https://t.co/8BrG6X3W1O,RT @stevechenevey: Front page of this morning's Houston Chronicle - print and digital editions #HurricaneHarvey https://t.co/8BrG6X3W1O,0IIIIIII0_GIRL,0,1,0,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPqXPxXkAE58X6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPqXPxXkAE58X6?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DIPqXP6WsAAe35_?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPqXP6WsAAe35_?format=jpg&name=orig', altText=None)]",,
179,2017-08-27 15:03:57+00:00,901822598765522945,A friend's front's front yard in #Austin #Texas this morning after high winds from #HurricaneHarvey 🌀. | #Harvey https://t.co/drlaoL1eWx,A friend's front's front yard in #Austin #Texas this morning after high winds from #HurricaneHarvey 🌀. | #Harvey https://t.co/drlaoL1eWx,oranaise,0,0,0,0,,"['Austin', 'Texas', 'HurricaneHarvey', 'Harvey']","[Photo(previewUrl='https://pbs.twimg.com/media/DIPq3r1V4AEvPLp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPq3r1V4AEvPLp?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DIPq3r5UEAEkow0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPq3r5UEAEkow0?format=jpg&name=orig', altText=None)]","Coordinates(longitude=-97.928935, latitude=30.127892)","Place(id='c3f37afa9efcf94b', fullName='Austin, TX', name='Austin', type='city', country='United States', countryCode='US')"
180,2017-08-27 15:04:20+00:00,901822697927266305,Camera on I-45 Gulf at Astoria Blvd at 10:02AM CDT showing a water rescue #Harvey https://t.co/YsaaULrsL4,Camera on I-45 Gulf at Astoria Blvd at 10:02AM CDT showing a water rescue #Harvey https://t.co/YsaaULrsL4,WxBDM,1,1,2,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPqyMFXUAAJce7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPqyMFXUAAJce7?format=jpg&name=orig', altText=None)]",,
181,2017-08-27 15:04:26+00:00,901822723227344896,"RT @christofspieler: Buffalo Bayou in Downtown Houston, a little after 9:00 am, more rain coming. #Harvey https://t.co/K0zOSiFu7K","RT @christofspieler: Buffalo Bayou in Downtown Houston, a little after 9:00 am, more rain coming. #Harvey https://t.co/K0zOSiFu7K",the_torff,0,210,0,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPmf0vW4AAJ-Mw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPmf0vW4AAJ-Mw?format=jpg&name=orig', altText=None)]",,
182,2017-08-27 15:19:56+00:00,901826621736456192,BEYOND HEROES: @HCFMO ‘s Fire Marshal Montgomery &amp; Chief Royall working to coordinate high water rescues. #harvey https://t.co/Zb9ht6VYoB,BEYOND HEROES: @HCFMO ‘s Fire Marshal Montgomery &amp; Chief Royall working to coordinate high water rescues. #harvey https://t.co/Zb9ht6VYoB,ReadyHarris,1,22,24,2,,['harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPuiCOUEAMy0Sh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPuiCOUEAMy0Sh?format=jpg&name=orig', altText=None)]",,
183,2017-08-27 15:20:00+00:00,901826639310540801,Here's how can you help with #Harvey disaster relief https://t.co/CndnSPTg9U https://t.co/RFikgSFfRv,Here's how can you help with #Harvey disaster relief 2wsb.tv/2wwmVvb https://t.co/RFikgSFfRv,wsbtv,0,6,2,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPcXAZWsAERkP0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPcXAZWsAERkP0?format=jpg&name=orig', altText=None)]",,
184,2017-08-27 15:20:01+00:00,901826643311951874,The pedestrian bridges over #BuffaloBayouPark are underwater in some spots. #HurricaneHarvey @HoustonChron https://t.co/baDZZ75OiS,The pedestrian bridges over #BuffaloBayouPark are underwater in some spots. #HurricaneHarvey @HoustonChron https://t.co/baDZZ75OiS,MagEGordon,5,71,39,10,,"['BuffaloBayouPark', 'HurricaneHarvey']","[Photo(previewUrl='https://pbs.twimg.com/media/DIPuhT1VAAAaVPf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPuhT1VAAAaVPf?format=jpg&name=orig', altText=None)]",,
185,2017-08-27 15:20:26+00:00,901826746915463172,Storm chaser finds lost dog while hunting Harvey https://t.co/dRR5xGMK2X #NewInVids https://t.co/slxoTooQ5B,Storm chaser finds lost dog while hunting Harvey newsinvids.com/storm-chaser-f… #NewInVids https://t.co/slxoTooQ5B,NewsInVids,0,0,0,0,,['NewInVids'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPupYQWsAAXLQ4?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPupYQWsAAXLQ4?format=jpg&name=orig', altText=None)]",,
186,2017-08-27 15:20:31+00:00,901826770399354880,Trump’s FEMA director is facing his first big challenge with Hurricane Harvey https://t.co/psK1EdREHO https://t.co/xKLf4yXIF2,Trump’s FEMA director is facing his first big challenge with Hurricane Harvey alwayspolitics.com/trumps-fema-di… https://t.co/xKLf4yXIF2,allfinancialonl,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPuqthUEAAGvSc?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPuqthUEAAGvSc?format=jpg&name=orig', altText=None)]",,
