,Unnamed: 0,Unnamed: 0.1,Datetime,Tweet Id,Raw content,Text,Username,Reply Count,Retweet Count,Like Count,Quote Count,View Count,Hashtags,Media,Coordinates,Place,Informative/Not Informative
2658941,2658941,300256,2017-08-30 12:55:59+00:00,"9,0287756018647E+017",RT @YEARSofLIVING: Here are the #ClimateFacts about #HurricaneHarvey. https://t.co/lECmNlmbCh,RT @YEARSofLIVING: Here are the #ClimateFacts about #HurricaneHarvey. https://t.co/lECmNlmbCh,landscaperjd,0,13621,0,0,,"['ClimateFacts', 'HurricaneHarvey']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/902176180912128000/pu/img/JqLHRmCTQzFV7KvO.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/902176180912128000/pu/vid/480x480/zZ3QpG5dYY6JUvfg.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902176180912128000/pu/pl/O6jWCs5ITOyzwqkI.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/902176180912128000/pu/vid/240x240/wZD6JqJ2_kk03cql.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902176180912128000/pu/vid/720x720/F7EcaaHOz9zSg0zS.mp4', contentType='video/mp4', bitrate=1280000)], duration=88.505, views=1157766, altText=None)]",,,1
278121,278121,278121,2017-08-25 18:00:38+00:00,"9,0114228889371E+017","RT @HumaneSociety: #HurricaneHarvey #HurricanePrep: If you have to evacuate, TAKE YOUR PETS. https://t.co/qk5AwglAm3","RT @HumaneSociety: #HurricaneHarvey #HurricanePrep: If you have to evacuate, TAKE YOUR PETS. https://t.co/qk5AwglAm3",AdolphO07,0,1123,0,0,,"['HurricaneHarvey', 'HurricanePrep']","[Photo(previewUrl='https://pbs.twimg.com/media/DICD-mEUQAAiz-d?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DICD-mEUQAAiz-d?format=jpg&name=orig', altText=None)]",,,0
2001437,2001437,230658,2017-08-29 02:39:50+00:00,"9,02360113608057E+017",RT @TexasGameWarden: 164 Texas Game Wardens are tasked with search and rescue currently. #Harvey2017 #teamwork @tdem https://t.co/a6vUARVLR6,RT @TexasGameWarden: 164 Texas Game Wardens are tasked with search and rescue currently. #Harvey2017 #teamwork @tdem https://t.co/a6vUARVLR6,ricks_doris,0,310,0,0,,"['Harvey2017', 'teamwork']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/901931789299605504/pu/img/xov6bncWUf0g81kY.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/901931789299605504/pu/pl/bxP8Ku6RnKaD4Rv0.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/901931789299605504/pu/vid/320x180/fJ1tEN8pAVVV45nR.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901931789299605504/pu/vid/1280x720/BXywa6GinwHOuTHB.mp4', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901931789299605504/pu/vid/640x360/IhcSnFn_nK-GEJTY.mp4', contentType='video/mp4', bitrate=832000)], duration=28.267, views=22741, altText=None)]",,,1
2269722,2269722,498943,2017-08-29 18:36:17+00:00,"9,02600810072297E+017","RT @DWinkle23: There's a hurricane going on right now, and yet there's still a line at Whataburger. #HurricaneHarvey https://t.co/7tyYVhyyr0","RT @DWinkle23: There's a hurricane going on right now, and yet there's still a line at Whataburger. #HurricaneHarvey https://t.co/7tyYVhyyr0",nicksitro,0,6799,0,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIQqG3WVYAAyUJC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIQqG3WVYAAyUJC?format=jpg&name=orig', altText=None)]",,,1
1169426,1169426,558655,2017-08-27 18:52:57+00:00,"9,01880230918455E+017",RT @NancyPelosi: Praying for the safety of all in Texas. #houstonflooding https://t.co/t1vowE7Qxm,RT @NancyPelosi: Praying for the safety of all in Texas. #houstonflooding https://t.co/t1vowE7Qxm,Rogersonline,0,576,0,0,,['houstonflooding'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIQcGG_XkAIHq9m?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIQcGG_XkAIHq9m?format=jpg&name=orig', altText=None)]",,,0
2481341,2481341,122656,2017-08-30 01:34:44+00:00,"9,02706116634829E+017","Storm debris, saw dust or floating islands of venomous fire ants? Be careful wading in #Harvey's flood waters in #Texas (Video: @TPWDnews) https://t.co/fd5weDQ1uZ","Storm debris, saw dust or floating islands of venomous fire ants? Be careful wading in #Harvey's flood waters in #Texas (Video: @TPWDnews) https://t.co/fd5weDQ1uZ",SpecNewsSA,0,1,0,0,,"['Harvey', 'Texas']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/902706081427750912/pu/img/f3piWguh_yldA93g.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/902706081427750912/pu/pl/YkwT_Z9VbXVj5aa8.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/902706081427750912/pu/vid/320x180/lK3e41fEjIhdv3eM.mp4', contentType='video/mp4', bitrate=256000)], duration=15.777, views=914, altText=None)]",,,0
617621,617621,6850,2017-08-26 04:50:18+00:00,"9,01305779877282E+017","August 26, 2017 at 12:47AM #HurricaneHarvey @GovAbbott @FEMA @DHSgov https://t.co/BayxgG1nAt","August 26, 2017 at 12:47AM #HurricaneHarvey @GovAbbott @FEMA @DHSgov https://t.co/BayxgG1nAt",LibTrumpCard,0,0,0,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIIU1ENXgAE4GpX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIIU1ENXgAE4GpX?format=jpg&name=orig', altText=None)]",,,0
209983,209983,209983,2017-08-25 14:09:40+00:00,"9,01084161355678E+017","School is closed on Monday, our 1st day back DAMN YOU HARVEY!! #HurricaneHarvey https://t.co/B8imW3fLaE","School is closed on Monday, our 1st day back DAMN YOU HARVEY!! #HurricaneHarvey https://t.co/B8imW3fLaE",RachRiot,0,1,8,0,,['HurricaneHarvey'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/901084117864861696/pu/img/77UkViETz8mjK_G_.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/901084117864861696/pu/vid/198x180/vKvWUaMqonpJT4w-.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901084117864861696/pu/vid/396x360/vIlUMYvHJ3SAek8Q.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901084117864861696/pu/pl/2afSku_H3-97BYz3.m3u8', contentType='application/x-mpegURL', bitrate=None)], duration=15.078, views=214, altText=None)]",,,0
3302988,3302988,944303,2017-09-01 12:10:05+00:00,"9,03590785987342E+017","RT @ajc: 100 cats, dogs rescued from #Harvey make it to Atlanta. https://t.co/jX12LsUVLZ https://t.co/5We1lqaWg2","RT @ajc: 100 cats, dogs rescued from #Harvey make it to Atlanta. ajc.com/weather/100-ca… https://t.co/5We1lqaWg2",Pecosa51724679,0,16,0,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIoxPAHXgAAp0jX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIoxPAHXgAAp0jX?format=jpg&name=orig', altText=None)]",,,0
1951133,1951133,180354,2017-08-29 00:44:58+00:00,"9,02331206464922E+017","RT @SandraTXAS: #HoustonStrong 🙏
The entire Houston metro is affected by flooding
#Harvey
#ThisIsTexas 
#MAGA
#Trump https://t.co/4FtOG4UI2U","RT @SandraTXAS: #HoustonStrong 🙏
The entire Houston metro is affected by flooding
#Harvey
#ThisIsTexas 
#MAGA
#Trump https://t.co/4FtOG4UI2U",Westxgal,0,244,0,0,,"['HoustonStrong', 'Harvey', 'ThisIsTexas', 'MAGA', 'Trump']","[Photo(previewUrl='https://pbs.twimg.com/media/DIWbuUFUEAA9Ngy?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIWbuUFUEAA9Ngy?format=jpg&name=orig', altText=None)]",,,1
2017015,2017015,246236,2017-08-29 03:18:46+00:00,"9,02369911045067E+017",RT @PennStateFball: Our thoughts are with those affected by the recent flooding caused by #HurricaneHarvey. https://t.co/EactvZG2ev,RT @PennStateFball: Our thoughts are with those affected by the recent flooding caused by #HurricaneHarvey. https://t.co/EactvZG2ev,Alene_S,0,218,0,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIXb5PAXUAAyVGR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIXb5PAXUAAyVGR?format=jpg&name=orig', altText=None)]",,,0
398078,398078,398078,2017-08-25 22:28:35+00:00,"9,0120971901202E+017","RT @ksatnews: Here are some important numbers to have on hand this weekend.
#Harvey #KSATnews https://t.co/oXkLIeI4uA","RT @ksatnews: Here are some important numbers to have on hand this weekend.
#Harvey #KSATnews https://t.co/oXkLIeI4uA",cochisemom,0,145,0,0,,"['Harvey', 'KSATnews']","[Photo(previewUrl='https://pbs.twimg.com/media/DIGuRx1VoAA4R2m?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIGuRx1VoAA4R2m?format=jpg&name=orig', altText=None)]",,,0
3117374,3117374,758689,2017-08-31 17:23:06+00:00,"9,03307168455242E+017",Our loan officers are working w/ #opportunityfunded businesses in TX to help #houstonstrong #hurricaneharvey (2/3) https://t.co/LNlCf7zE06,Our loan officers are working w/ #opportunityfunded businesses in TX to help #houstonstrong #hurricaneharvey (2/3) https://t.co/LNlCf7zE06,OFSmallBusiness,0,0,0,0,,"['opportunityfunded', 'houstonstrong', 'hurricaneharvey']","[Photo(previewUrl='https://pbs.twimg.com/media/DIkxFPlVYAAbIW7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIkxFPlVYAAbIW7?format=jpg&name=orig', altText=None)]",,,0
973423,973423,362652,2017-08-27 13:30:19+00:00,"9,01799036746858E+017",RT @MattSitkowski: This image and the forecast of what is still to fall.... This is surreal. #HoustonFlood #Harvey https://t.co/zK9WojsMAH,RT @MattSitkowski: This image and the forecast of what is still to fall.... This is surreal. #HoustonFlood #Harvey https://t.co/zK9WojsMAH,BurgundyInk,0,12551,0,0,,"['HoustonFlood', 'Harvey']","[Photo(previewUrl='https://pbs.twimg.com/media/DIPGDpPXYAUfz4A?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPGDpPXYAUfz4A?format=jpg&name=orig', altText=None)]",,,1
600968,600968,600968,2017-08-26 04:07:17+00:00,"9,01294958090629E+017","RT @Matt_Fox10: VIDEO: Powerful shot of the winds ripping through Corpus Christi, TX tonight #HurricaneHarvey https://t.co/0qJotXUAX6","RT @Matt_Fox10: VIDEO: Powerful shot of the winds ripping through Corpus Christi, TX tonight #HurricaneHarvey https://t.co/0qJotXUAX6",AshNicoleGarcia,0,10,0,0,,['HurricaneHarvey'],"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/901285636740702210/img/GKvEzQOCq6z81Ywm.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/901285636740702210/vid/320x180/jovFRGsPRHXIr-CR.mp4', contentType='video/mp4', bitrate=320000), VideoVariant(url='https://video.twimg.com/amplify_video/901285636740702210/vid/1280x720/KTFsblSi3eADvF-H.mp4', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/amplify_video/901285636740702210/vid/640x360/5LjVcKDvOaPLwhel.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/901285636740702210/pl/JCUU6G-kf3Ec5QrX.m3u8', contentType='application/x-mpegURL', bitrate=None)], duration=20.22, views=92788, altText=None)]",,,1
733980,733980,123209,2017-08-26 14:56:26+00:00,"9,0145832165958E+017",RT @iCyclone: From 1 am. The calm eye had passed and #Hurricane #HARVEY's backside was blasting Rockport. https://t.co/MevAi0r9bY,RT @iCyclone: From 1 am. The calm eye had passed and #Hurricane #HARVEY's backside was blasting Rockport. https://t.co/MevAi0r9bY,jgaulorr,0,673,0,0,,"['Hurricane', 'HARVEY']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/901372612130988032/pu/img/t7r-FON634JxbXaH.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/901372612130988032/pu/vid/640x360/x1IO_tcM7gBFIcRv.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901372612130988032/pu/pl/yfaC1QfP7sqrIZAx.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/901372612130988032/pu/vid/1280x720/NSPM48GEXoyX23Dy.mp4', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901372612130988032/pu/vid/320x180/hgLolLLIn80kfo1X.mp4', contentType='video/mp4', bitrate=256000)], duration=13.208, views=339634, altText=None)]",,,1
1457857,1457857,266434,2017-08-28 02:15:21+00:00,"9,01991562091143E+017",RT @_iceyy_dezto: Only in Texas 😂🏄🏾🤘🏾 #HurricaneHarvey https://t.co/Mij36vuKyr,RT @_iceyy_dezto: Only in Texas 😂🏄🏾🤘🏾 #HurricaneHarvey https://t.co/Mij36vuKyr,TheOthrSiide,0,803,0,0,,['HurricaneHarvey'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/901916322132516864/pu/img/uMUofbx4sTtC1JJy.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/901916322132516864/pu/vid/180x320/Vq9EHSIxqDHvOwrl.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901916322132516864/pu/pl/a6Lj6z4_fj1ryMzf.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/901916322132516864/pu/vid/360x640/QfbUxQGs8pH56I2y.mp4', contentType='video/mp4', bitrate=832000)], duration=12.9, views=73649, altText=None)]",,,0
3310418,3310418,951733,2017-09-01 13:08:42+00:00,"9,03605536096223E+017",So berührend reagiert dieser Vater in der US-Stadt #Houston auf Hurrikan #Harvey #puls4news https://t.co/OMV6faivl9,So berührend reagiert dieser Vater in der US-Stadt #Houston auf Hurrikan #Harvey #puls4news https://t.co/OMV6faivl9,puls4,0,0,0,0,,"['Houston', 'Harvey', 'puls4news']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/903605374619615232/pu/img/vB1oAdYl-Q6L8K6W.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/903605374619615232/pu/vid/240x240/O4OmJdiMyy3YDUa9.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/903605374619615232/pu/vid/720x720/3dh7G66lZ1K6tyfw.mp4', contentType='video/mp4', bitrate=1280000), VideoVariant(url='https://video.twimg.com/ext_tw_video/903605374619615232/pu/vid/480x480/szsJp1m0PVa6zZI_.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/903605374619615232/pu/pl/sYZNNHYi2YerOuv-.m3u8', contentType='application/x-mpegURL', bitrate=None)], duration=31.64, views=98, altText=None)]",,,0
2031973,2031973,261194,2017-08-29 04:00:19+00:00,"9,02380365658116E+017",RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj,RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj,Ashley_Rivass,0,32515,0,0,,"['HarveyFlood', 'HurricaneHarvey']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/902328019464765440/pu/img/ygNMRmiHpxlbRaOb.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/902328019464765440/pu/vid/720x720/QZrYzuk-wfsK2TjE.mp4', contentType='video/mp4', bitrate=1280000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902328019464765440/pu/pl/zpOtsxxH7skFq60N.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/902328019464765440/pu/vid/240x240/Y9XVgJv1t742CgfH.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902328019464765440/pu/vid/480x480/3HYSeiWE-SdjhheP.mp4', contentType='video/mp4', bitrate=832000)], duration=26.427, views=3559331, altText=None)]",,,1
719156,719156,108385,2017-08-26 14:10:01+00:00,"9,01446640585888E+017",RT @StormVisuals: Widespread structural damage in Rockport. #harvey https://t.co/fA2WLg2YqQ,RT @StormVisuals: Widespread structural damage in Rockport. #harvey https://t.co/fA2WLg2YqQ,wilwil113,0,423,0,0,,['harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIKIPvZUMAE_eLV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIKIPvZUMAE_eLV?format=jpg&name=orig', altText=None)]",,,1
1299003,1299003,107580,2017-08-27 21:59:57+00:00,"9,01927287607714E+017",RT @Mike_Hixenbaugh: Pro tip: Don't touch the floating fire ant colonies. They will ruin your day. #Harvey https://t.co/uwJd0rA7qB,RT @Mike_Hixenbaugh: Pro tip: Don't touch the floating fire ant colonies. They will ruin your day. #Harvey https://t.co/uwJd0rA7qB,meomy1236,0,22326,0,0,,['Harvey'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/901912174741692416/pu/img/urf9QiRhhF8oDOKP.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/901912174741692416/pu/pl/yJWxVwU6sgHY0Sn6.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/901912174741692416/pu/vid/1280x720/PISxEOwG8poiH0YX.mp4', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901912174741692416/pu/vid/320x180/-hz9vX6PoACkuB4y.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901912174741692416/pu/vid/640x360/_Q7wjR8PeBhUiUGZ.mp4', contentType='video/mp4', bitrate=832000)], duration=9.134, views=4687856, altText=None)]",,,0
2794254,2794254,435569,2017-08-30 18:40:58+00:00,"9,02964377049059E+017",#FOTOS Así destruyó #Harvey las propiedades de Javier Duarte en Texas https://t.co/ti6GfAVARf https://t.co/A5qcJ7UTfo,#FOTOS Así destruyó #Harvey las propiedades de Javier Duarte en Texas goo.gl/NMg5Dn https://t.co/A5qcJ7UTfo,lasillarota,1,5,3,0,,"['FOTOS', 'Harvey']","[Photo(previewUrl='https://pbs.twimg.com/media/DIf5T3WV4AEP6dt?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIf5T3WV4AEP6dt?format=jpg&name=orig', altText=None)]",,,0
1054400,1054400,443629,2017-08-27 16:04:21+00:00,"9,01837800961712E+017",🔵 #TulsaNation #SpecialReport #Houston Massive Flooding #hurricaneharvey https://t.co/3QO9ZXH1p3,🔵 #TulsaNation #SpecialReport #Houston Massive Flooding #hurricaneharvey https://t.co/3QO9ZXH1p3,TulsaNation,0,1,0,0,,"['TulsaNation', 'SpecialReport', 'Houston', 'hurricaneharvey']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/901837700528881665/pu/img/_uA6iv_rn1cC3RFL.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/901837700528881665/pu/vid/1280x720/rhqP8kJo3jIqdgOl.mp4', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901837700528881665/pu/pl/efJb00E4avkaVg8w.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/901837700528881665/pu/vid/640x360/z0qF1Eb0hzNWBSUZ.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901837700528881665/pu/vid/320x180/W8gNhnJ5wtCU7vWs.mp4', contentType='video/mp4', bitrate=256000)], duration=55.5, views=86, altText=None)]","Coordinates(longitude=-96.0656278, latitude=35.968624)","Place(id='cb74aaf709812e0f', fullName='Tulsa, OK', name='Tulsa', type='city', country='United States', countryCode='US')",0
428975,428975,428975,2017-08-25 23:16:14+00:00,"9,01221712729182E+017",RT @theblazeBrad: DON'T LOOK STRAIGHT AT THE HURRICANE. #HurricaneHarvey https://t.co/QRfzHKBUPS,RT @theblazeBrad: DON'T LOOK STRAIGHT AT THE HURRICANE. #HurricaneHarvey https://t.co/QRfzHKBUPS,inuneko1,0,20,0,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIG4cOyUMAIVB_u?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIG4cOyUMAIVB_u?format=jpg&name=orig', altText=None)]",,,0
2112769,2112769,341990,2017-08-29 12:18:09+00:00,"9,0250565013939E+017","RT @TODAYshow: #Harvey latest:

-3 deaths
-Dozens missing
-1,000 emergency calls/hour https://t.co/48HMYzfqeu https://t.co/BG3srXsBqE","RT @TODAYshow: #Harvey latest:

-3 deaths
-Dozens missing
-1,000 emergency calls/hour on.today.com/2wF47tM https://t.co/BG3srXsBqE",keller_raymond,0,77,0,0,,['Harvey'],"[Video(thumbnailUrl='https://pbs.twimg.com/media/DIZHCQ_XgAADRr7.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/902486685346344960/pl/MKSSw5meY0ut0el_.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/902486685346344960/vid/320x180/OCf0lYGzPDb2BDjI.mp4', contentType='video/mp4', bitrate=320000), VideoVariant(url='https://video.twimg.com/amplify_video/902486685346344960/vid/640x360/dolF5_8VY_nBRKtu.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/902486685346344960/vid/1280x720/wbvX9qb9tULk5YWE.mp4', contentType='video/mp4', bitrate=2176000)], duration=53.533, views=20810, altText=None)]",,,0
1735693,1735693,544270,2017-08-28 17:13:39+00:00,"9,02217627782799E+017",RT @GregAbbott_TX: Thanks to the Texas National Guard for their help to rescue flooded Texans. #HurricaneHarvey https://t.co/lhpJtAne10,RT @GregAbbott_TX: Thanks to the Texas National Guard for their help to rescue flooded Texans. #HurricaneHarvey https://t.co/lhpJtAne10,MrPhilMusic,0,7207,0,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIQmzPZWsAIew84?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIQmzPZWsAIew84?format=jpg&name=orig', altText=None)]",,,1
462737,462737,462737,2017-08-26 00:02:43+00:00,"9,01233410085196E+017","RT @dariusherron1: The differences in damage a category 1, 2, 3, 4, &amp; 5 hurricane can cause.  #hurricaneharvey

 https://t.co/sDP76piZ8N","RT @dariusherron1: The differences in damage a category 1, 2, 3, 4, &amp; 5 hurricane can cause.  #hurricaneharvey

 https://t.co/sDP76piZ8N",Sumn2see_,0,11922,0,0,,['hurricaneharvey'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/784085228826533888/pu/img/NL3bqEm6ctLXsrNw.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/784085228826533888/pu/pl/x6yliP5Ard_W9Arm.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/784085228826533888/pu/vid/318x180/WqMNWQGiFLtvBkNN.mp4', contentType='video/mp4', bitrate=320000)], duration=85.533, views=1575028, altText=None)]",,,0
2326095,2326095,555316,2017-08-29 20:28:41+00:00,"9,02629095355376E+017",#Texas City follow @CityofTexasCity for #Harvey updates. On Facebook: https://t.co/sxlhpHgpvc https://t.co/NFSiOSl1Pd,#Texas City follow @CityofTexasCity for #Harvey updates. On Facebook: bit.ly/2iGwKRD https://t.co/NFSiOSl1Pd,annerichardsDRC,0,1,0,0,,"['Texas', 'Harvey']","[Photo(previewUrl='https://pbs.twimg.com/media/DIbIXmdVoAA47yk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIbIXmdVoAA47yk?format=jpg&name=orig', altText=None)]",,,0
921079,921079,310308,2017-08-27 06:28:03+00:00,"9,01692770615779E+017",Live Harvey update Galveston County https://t.co/KaVT8nYj2l #harvey #harveyhurricane  #HarveyStorm https://t.co/7g0QqDfKvi,Live Harvey update Galveston County facebook.com/i45now/videos/… #harvey #harveyhurricane  #HarveyStorm https://t.co/7g0QqDfKvi,i45now,0,0,0,0,,"['harvey', 'harveyhurricane', 'HarveyStorm']","[Photo(previewUrl='https://pbs.twimg.com/media/DIN0wT6UMAAN8WK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIN0wT6UMAAN8WK?format=jpg&name=orig', altText=None)]",,,0
395798,395798,395798,2017-08-25 22:24:13+00:00,"9,01208618904769E+017",Most homes in Hurricane #Harvey's path don't have flood insurance https://t.co/OeVxzLqX7q https://t.co/RjvMpsDE6D,Most homes in Hurricane #Harvey's path don't have flood insurance cnn.it/2wvOp47 https://t.co/RjvMpsDE6D,UsmanAnwar78,0,0,0,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIG8BwbXoAEFUrw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIG8BwbXoAEFUrw?format=jpg&name=orig', altText=None)]",,,1
2107560,2107560,336781,2017-08-29 11:55:20+00:00,"9,02499906849473E+017",RT @CNN: How much damage will #Harvey cause? Here's a look at the cost of previous US storms https://t.co/Q2J9G8Hqqu https://t.co/kYup6ztcvC,RT @CNN: How much damage will #Harvey cause? Here's a look at the cost of previous US storms cnn.it/2wkVtOo https://t.co/kYup6ztcvC,NAMIC,0,60,0,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIY82uRXkAEaa2Q?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIY82uRXkAEaa2Q?format=jpg&name=orig', altText=None)]",,,1
2710117,2710117,351432,2017-08-30 15:16:55+00:00,"9,02913025438474E+017",RT @UniNoticias: Las otras víctimas de #Harvey: las mascotas. https://t.co/xcbxOViWkg,RT @UniNoticias: Las otras víctimas de #Harvey: las mascotas. https://t.co/xcbxOViWkg,cristina909327,0,263,0,0,,['Harvey'],"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/902662191488405505/img/0Abml7MIH2aCzw-T.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/902662191488405505/vid/1280x720/CunhkyqqYOwDHblb.mp4', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/amplify_video/902662191488405505/vid/320x180/Rl4pv0kfDyN7EN3z.mp4', contentType='video/mp4', bitrate=320000), VideoVariant(url='https://video.twimg.com/amplify_video/902662191488405505/pl/1ygiy9qf2zyfJJOX.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/902662191488405505/vid/640x360/ZNKlhJNzoeuAdfhI.mp4', contentType='video/mp4', bitrate=832000)], duration=41.642, views=9657, altText=None)]",,,0
