Column1;Unnamed: 0;Unnamed: 0.1;Datetime;Tweet Id;Raw content;Text;Username;Reply Count;Retweet Count;Like Count;Quote Count;View Count;Hashtags;Media;Coordinates;Place;Informative/Not informative
2713912;2713912;355227;30/08/2017 17:27;9,02916E+17;This is how high  #harveyflood water reached in some neighborhoods. #houstonflooding #houstonstrong https://t.co/zYm7tthNcM;This is how high  #harveyflood water reached in some neighborhoods. #houstonflooding #houstonstrong https://t.co/zYm7tthNcM;EGMNVenture;0;0;0;0;;['harveyflood', 'houstonflooding', 'houstonstrong'];https://pbs.twimg.com/media/DIfM7yDVYAAdBAf?format=jpg&name=orig;;;1
2833768;2833768;475083;30/08/2017 22:24;9,0299E+17;RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj;RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj;anneplsis;0;32515;0;0;;['HarveyFlood', 'HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/902328019464765440/pu/img/ygNMRmiHpxlbRaOb.jpg;;;1
493546;493546;493546;26/08/2017 02:53;9,01246E+17;Everyone keep the prayers coming #Harvey is not a cat 4. we texans are bracing for impact.. Very Very scared ?? https://t.co/sG4mox4SCM;Everyone keep the prayers coming #Harvey is not a cat 4. we texans are bracing for impact.. Very Very scared ?? https://t.co/sG4mox4SCM;Lanibug11;0;2;0;0;;['Harvey'];https://pbs.twimg.com/media/DIHLcBwWsAAmWfB?format=jpg&name=orig;;;0
2544477;2544477;185792;30/08/2017 05:33;9,02736E+17;RT @YEARSofLIVING: Here are the #ClimateFacts about #HurricaneHarvey. https://t.co/lECmNlmbCh;RT @YEARSofLIVING: Here are the #ClimateFacts about #HurricaneHarvey. https://t.co/lECmNlmbCh;Matt_arnzen44;0;13621;0;0;;['ClimateFacts', 'HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/902176180912128000/pu/img/JqLHRmCTQzFV7KvO.jpg;;;1
1510932;1510932;319509;28/08/2017 06:13;9,02021E+17;#HoustonWeHaveAProblem fundraising show for #HurricaneHarvey relief VSOON! w/ CRAZY BRANDS IN THE CITY! ????????(artwork by @ssinktheshipss) https://t.co/Qjzg4Gg3Hf;#HoustonWeHaveAProblem fundraising show for #HurricaneHarvey relief VSOON! w/ CRAZY BRANDS IN THE CITY! ????????(artwork by @ssinktheshipss) https://t.co/Qjzg4Gg3Hf;SAUCEMEUPGQ;4;69;73;4;;['HoustonWeHaveAProblem', 'HurricaneHarvey'];https://pbs.twimg.com/media/DISfm1yVoAAYT9E?format=jpg&name=orig;;;0
2541563;2541563;182878;30/08/2017 05:28;9,02735E+17;RT @YEARSofLIVING: Here are the #ClimateFacts about #HurricaneHarvey. https://t.co/lECmNlmbCh;RT @YEARSofLIVING: Here are the #ClimateFacts about #HurricaneHarvey. https://t.co/lECmNlmbCh;taygxm;0;13621;0;0;;['ClimateFacts', 'HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/902176180912128000/pu/img/JqLHRmCTQzFV7KvO.jpg;;;1
1312475;1312475;121052;28/08/2017 00:19;9,01932E+17;"RT @ALT_uscis: Mexico just released a statement about #Harvey .
The adult neighbors! https://t.co/wVyxVnWAwx";"RT @ALT_uscis: Mexico just released a statement about #Harvey .
The adult neighbors! https://t.co/wVyxVnWAwx";threepesos;0;3079;0;0;;['Harvey'];https://pbs.twimg.com/media/DIREpqSXgAA_YxU?format=jpg&name=orig;;;0
1648913;1648913;457490;28/08/2017 16:27;9,02176E+17;"RT @AustinKellerman: 'GOING TO SAVE SOME LIVES'

Heroes converging in #Houston

#houstonflood #HurricaneHarvey https://t.co/052ObBBrpx";"RT @AustinKellerman: 'GOING TO SAVE SOME LIVES'

Heroes converging in #Houston

#houstonflood #HurricaneHarvey https://t.co/052ObBBrpx";econgirl5;0;8757;0;0;;['Houston', 'houstonflood', 'HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/901879468515500032/pu/img/GNtHINbvBsN2XInc.jpg;;;1
807121;807121;196350;26/08/2017 21:08;9,01522E+17;RT @HellerWeather: #Houston area #Harvey estimated rainfall. And we're just getting started... #houwx #txwx https://t.co/UKXxxVoZQv;RT @HellerWeather: #Houston area #Harvey estimated rainfall. And we're just getting started... #houwx #txwx https://t.co/UKXxxVoZQv;DustinMPage;0;71;0;0;;['Houston', 'Harvey', 'houwx', 'txwx'];https://pbs.twimg.com/media/DILYbAMXoAAOwUb?format=jpg&name=orig;;;1
2627184;2627184;268499;30/08/2017 12:39;9,02843E+17;"Es una verdadera desgracia la situación en #Houston  por #HarveyStorm  

Mensaje para quienes aún dudan del cambio climático y sus efectos https://t.co/nU3mw7W2pE";"Es una verdadera desgracia la situación en #Houston  por #HarveyStorm  

Mensaje para quienes aún dudan del cambio climático y sus efectos https://t.co/nU3mw7W2pE";serch_cuellar;0;0;7;0;;['Houston', 'HarveyStorm'];https://pbs.twimg.com/media/DIeLDCxUwAELbOQ?format=jpg&name=orig;;;1
2593821;2593821;235136;30/08/2017 08:12;9,02776E+17;RT @mccauley318: Trae Tha Truth out here in a boat rescuing people. #Respect #HoustonFlood https://t.co/fjLFzmQOos;RT @mccauley318: Trae Tha Truth out here in a boat rescuing people. #Respect #HoustonFlood https://t.co/fjLFzmQOos;jaycutie_;0;5722;0;0;;['Respect', 'HoustonFlood'];https://pbs.twimg.com/media/DIaeZyZVoAAsT9z?format=jpg&name=orig;;;1
2928771;2928771;570086;31/08/2017 02:59;9,0306E+17;"Death toll from #HurricaneHarvey rises to 25. @SHarrigan has the latest on Harvey &amp; #HoustonFloods  coming up on @TheFive https://t.co/bmJszhEP1I";"Death toll from #HurricaneHarvey rises to 25. @SHarrigan has the latest on Harvey &amp; #HoustonFloods  coming up on @TheFive https://t.co/bmJszhEP1I";Heather_Lacy1;0;0;0;0;;['HurricaneHarvey', 'HoustonFloods'];https://pbs.twimg.com/media/DIhQCgbV4AAHOi6?format=jpg&name=orig;;;1
457535;457535;457535;26/08/2017 01:54;9,01231E+17;RT @Met_khinz: Major Hurricane #Harvey just before landfall near Corpus Christi, #Texas #TXwx https://t.co/lY0MYPRpWn;RT @Met_khinz: Major Hurricane #Harvey just before landfall near Corpus Christi, #Texas #TXwx https://t.co/lY0MYPRpWn;pianobar77;0;20;0;0;;['Harvey', 'Texas', 'TXwx'];https://pbs.twimg.com/media/DIHEaKzXcAABSiR?format=jpg&name=orig;;;1
2041167;2041167;270388;29/08/2017 06:28;9,02387E+17;RT @RedCross: Answers to your top 5 questions about our #HurricaneHarvey response: https://t.co/QGrpsE1jcw https://t.co/jr51cN2ziN;RT @RedCross: Answers to your top 5 questions about our #HurricaneHarvey response: rdcrss.org/2wcfEQ6 https://t.co/jr51cN2ziN;callkurt;0;411;0;0;;['HurricaneHarvey'];https://pbs.twimg.com/media/DIVue7GXgAU6GFN?format=jpg&name=orig;;;0
1751729;1751729;560306;28/08/2017 19:45;9,02226E+17;RT @DSTWMAAC: We encourage all to pray for families facing this catastrophic disaster. #HurricaneHarvey #WMAAC https://t.co/XGyzoCo3Zz;RT @DSTWMAAC: We encourage all to pray for families facing this catastrophic disaster. #HurricaneHarvey #WMAAC https://t.co/XGyzoCo3Zz;bowley115;0;1;0;0;;['HurricaneHarvey', 'WMAAC'];https://pbs.twimg.com/media/DIVVxWqXUAAO0Wy?format=jpg&name=orig;;;0
466682;466682;466682;26/08/2017 02:08;9,01235E+17;RT @nymetrowx: The sun sets on Category 4 Hurricane #Harvey as its eyewall reaches the Texas coast: https://t.co/4nUgXfNNyf;RT @nymetrowx: The sun sets on Category 4 Hurricane #Harvey as its eyewall reaches the Texas coast: https://t.co/4nUgXfNNyf;derecknt;0;12;0;0;;['Harvey'];https://pbs.twimg.com/tweet_video_thumb/DIHQ6riXoAAYWj7.jpg;;;1
1730193;1730193;538770;28/08/2017 19:02;9,02215E+17;"RT @ABC7News: #BREAKING: Blaze erupts in downtown Houston building as TS #Harvey rages on  
https://t.co/U5fmcbCv7j https://t.co/wp4Y343iXo";"RT @ABC7News: #BREAKING: Blaze erupts in downtown Houston building as TS #Harvey rages on  
wjla.com/news/nation-wo… https://t.co/wp4Y343iXo";daretothink53;0;17;0;0;;['BREAKING', 'Harvey'];https://pbs.twimg.com/media/DIU_pl9XgAEoCAN?format=jpg&name=orig;;;1
1011187;1011187;400416;27/08/2017 16:49;9,01819E+17;RT @Eric_Howardd: Only in Houston, TX lol ?????? #HurricaneHarvey https://t.co/uLTKjkevRe;RT @Eric_Howardd: Only in Houston, TX lol ?????? #HurricaneHarvey https://t.co/uLTKjkevRe;_JG18;0;14635;0;0;;['HurricaneHarvey'];https://pbs.twimg.com/media/DIGbf7YU0AAxEkd?format=jpg&name=orig;;;0
2622989;2622989;264304;30/08/2017 12:10;9,02836E+17;Forecast brings hope as new shelters open, death toll rises: https://t.co/SoEcAwN8eI (from @AP) #Harvey https://t.co/WLlFHzxPFB;Forecast brings hope as new shelters open, death toll rises: apnews.com/97ae896840d74e… (from @AP) #Harvey https://t.co/WLlFHzxPFB;ncginny;0;1;0;0;;['Harvey'];https://pbs.twimg.com/media/DIeEZoJVoAA0IZ2?format=jpg&name=orig;;;1
1325891;1325891;134468;28/08/2017 00:38;9,01937E+17;RT @ABC: Houston, Texas freeway sign nearly submerged amid extreme flooding from #Harvey: https://t.co/JZvofyopoP https://t.co/rInVl4Wxba;RT @ABC: Houston, Texas freeway sign nearly submerged amid extreme flooding from #Harvey: abcn.ws/2xnJr6U https://t.co/rInVl4Wxba;Joseph100960;0;3632;0;0;;['Harvey'];https://pbs.twimg.com/amplify_video_thumb/901817931578748931/img/8ruIG-vKD0GZk-1l.jpg;;;1
3111019;3111019;752334;31/08/2017 19:00;9,03302E+17;RT @NTelevisa_com: #Texas acepta y agradece el apoyo de #México por #Harvey #DespiertaConLoret con @campossuarez https://t.co/7bJgJR3vWq;RT @NTelevisa_com: #Texas acepta y agradece el apoyo de #México por #Harvey #DespiertaConLoret con @campossuarez https://t.co/7bJgJR3vWq;YolandaMatus2;0;41;0;0;;['Texas', 'México', 'Harvey', 'DespiertaConLoret'];https://pbs.twimg.com/media/DIkWSMrXkAQdOGs.jpg;;;0
1609950;1609950;418527;28/08/2017 14:45;9,0215E+17;RT @LaRevistaP: #Houston bajo agua por el paso del huracán #Harvey https://t.co/tVb4BurAs4;RT @LaRevistaP: #Houston bajo agua por el paso del huracán #Harvey https://t.co/tVb4BurAs4;JCTamayo23;0;153;0;0;;['Houston', 'Harvey'];https://pbs.twimg.com/ext_tw_video_thumb/901973443821764609/pu/img/Kft2GKC8b1rjXvmI.jpg;;;1
1000708;1000708;389937;27/08/2017 16:32;9,01815E+17;RT @MattSitkowski: This image and the forecast of what is still to fall.... This is surreal. #HoustonFlood #Harvey https://t.co/zK9WojsMAH;RT @MattSitkowski: This image and the forecast of what is still to fall.... This is surreal. #HoustonFlood #Harvey https://t.co/zK9WojsMAH;DynamoCooligan;0;12551;0;0;;['HoustonFlood', 'Harvey'];https://pbs.twimg.com/media/DIPGDpPXYAUfz4A?format=jpg&name=orig;;;1
2307575;2307575;536796;29/08/2017 21:51;9,0262E+17;RT @austintexasgov: Mega shelter to open in Austin #Harvey https://t.co/o0lzwqS5yt;RT @austintexasgov: Mega shelter to open in Austin #Harvey https://t.co/o0lzwqS5yt;chancer_35;0;429;0;0;;['Harvey'];https://pbs.twimg.com/media/DIa9mjNUMAADL0i?format=jpg&name=orig;;;0
1453299;1453299;261876;28/08/2017 04:06;9,01989E+17;RT @Ohhh_Johnny: Please retweet this, guys. Hope you're safe, Lily! #FootLockerFam #HurricaneHarvey https://t.co/FfOdOHx4TJ;RT @Ohhh_Johnny: Please retweet this, guys. Hope you're safe, Lily! #FootLockerFam #HurricaneHarvey https://t.co/FfOdOHx4TJ;daylightvol;0;139;0;0;;['FootLockerFam', 'HurricaneHarvey'];https://pbs.twimg.com/media/DIR9-r-V4AAO7hA?format=jpg&name=orig;;;1
2090780;2090780;320001;29/08/2017 12:16;9,02475E+17;RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj;RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj;switchbackimage;0;32515;0;0;;['HarveyFlood', 'HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/902328019464765440/pu/img/ygNMRmiHpxlbRaOb.jpg;;;1
73672;73672;73672;24/08/2017 21:23;9,00801E+17;I need to overnight this for the weekend #NewOrleans #HurricaneHarvey #Amazon https://t.co/AOF0YjxhkH;I need to overnight this for the weekend #NewOrleans #HurricaneHarvey #Amazon https://t.co/AOF0YjxhkH;e_cap10;0;0;0;0;;['NewOrleans', 'HurricaneHarvey', 'Amazon'];https://pbs.twimg.com/media/DIBJfT8XcAASbwS?format=jpg&name=orig;;;0
796232;796232;185461;26/08/2017 20:23;9,01511E+17;RT @IceManNYR: Woman gives a six pack of Galveston beer to FOX News reporter Casey Stegall. #Harvey2017 https://t.co/nwG06HMCvb;RT @IceManNYR: Woman gives a six pack of Galveston beer to FOX News reporter Casey Stegall. #Harvey2017 https://t.co/nwG06HMCvb;LilTimb;0;3732;0;0;;['Harvey2017'];https://pbs.twimg.com/ext_tw_video_thumb/901157913741463553/pu/img/DptoB3AM6E8rJkoK.jpg;;;0
1214023;1214023;22600;27/08/2017 21:57;9,01896E+17;RT @JV_Concepcion: 3 cars underwater on 59/288/45 interchange #Harvey #hounews #houwx https://t.co/rHFe66Vlmm;RT @JV_Concepcion: 3 cars underwater on 59/288/45 interchange #Harvey #hounews #houwx https://t.co/rHFe66Vlmm;meomy1236;0;2;0;0;;['Harvey', 'hounews', 'houwx'];https://pbs.twimg.com/media/DIQWGwmUMAE3iEu?format=jpg&name=orig;;;1
2041207;2041207;270428;29/08/2017 06:28;9,02387E+17;RT @CNN: Fire destroyed a family's home during #Harvey, but this Virgin Mary statue survived https://t.co/hlpUbEzkX9 https://t.co/akg9Xs358a;RT @CNN: Fire destroyed a family's home during #Harvey, but this Virgin Mary statue survived cnn.it/2wE7S2C https://t.co/akg9Xs358a;SamoraSteph;0;874;0;0;;['Harvey'];https://pbs.twimg.com/media/DIXpxbOUMAAkG2I?format=jpg&name=orig;;;0
491005;491005;491005;26/08/2017 02:48;9,01245E+17;RT @ABC: Incredible photo of Hurricane #Harvey as seen from the International Space Station. https://t.co/cAvEwZxhjL https://t.co/nTaQzDT0Wm;RT @ABC: Incredible photo of Hurricane #Harvey as seen from the International Space Station. abcn.ws/2xjKt3X https://t.co/nTaQzDT0Wm;elliehop63;0;1220;0;0;;['Harvey'];https://pbs.twimg.com/media/DIGsqR3VYAEokun?format=jpg&name=orig;;;1
3275127;3275127;916442;01/09/2017 06:56;9,03482E+17;RT @GOP: .@POTUS pledged $1 million personal donation to help the victims of #HurricaneHarvey. https://t.co/fO4k7OJZZU;RT @GOP: .@POTUS pledged $1 million personal donation to help the victims of #HurricaneHarvey. https://t.co/fO4k7OJZZU;dottiedgolf;0;1912;0;0;;['HurricaneHarvey'];https://pbs.twimg.com/media/DIlRwTeVAAAVlvF.jpg;;;0
3008460;3008460;649775;31/08/2017 08:44;9,03146E+17;RT @USCG: #USCG conducts search and rescue in response to #HurricaneHarvey near Beaumont, TX. #Harvey #Rescue https://t.co/xnZKqfSlGX;RT @USCG: #USCG conducts search and rescue in response to #HurricaneHarvey near Beaumont, TX. #Harvey #Rescue https://t.co/xnZKqfSlGX;DeniseHenwood;0;105;0;0;;['USCG', 'HurricaneHarvey', 'Harvey', 'Rescue'];https://pbs.twimg.com/ext_tw_video_thumb/903085460469272581/pu/img/hOm-btmQ47OcRDKP.jpg;;;1
17016;17016;17016;23/08/2017 19:37;9,00412E+17;Find more natural gas safety tips at https://t.co/3D8UnMoN4U. #harvey #houwx https://t.co/NWuraBKOqW;Find more natural gas safety tips at centerpointenergy.com/en-us/resident…. #harvey #houwx https://t.co/NWuraBKOqW;CenterPoint;0;1;2;0;;['harvey', 'houwx'];https://pbs.twimg.com/media/DH7ni6lVoAAM8yv?format=jpg&name=orig;;;0
2638080;2638080;279395;30/08/2017 13:36;9,02858E+17;RT @jmgl: Stop what you are doing NOW, and give to help Texans. Plenty of work to do in coming days. #Harvey #wral https://t.co/QNfwDGEPjZ;RT @jmgl: Stop what you are doing NOW, and give to help Texans. Plenty of work to do in coming days. #Harvey #wral https://t.co/QNfwDGEPjZ;lebrownlow;0;5;0;0;;['Harvey', 'wral'];https://pbs.twimg.com/media/DIbnn8rWAAA-2yM?format=jpg&name=orig;;;0
1999862;1999862;229083;29/08/2017 04:35;9,02359E+17;RT @RRNETMedia: #RomanReigns #RomanEmpire #HurricaneHarvey #B2R #TheGuy #RAW https://t.co/li8lCHTcx4;RT @RRNETMedia: #RomanReigns #RomanEmpire #HurricaneHarvey #B2R #TheGuy #RAW https://t.co/li8lCHTcx4;FedeAle1525;0;24;0;0;;['RomanReigns', 'RomanEmpire', 'HurricaneHarvey', 'B2R', 'TheGuy', 'RAW'];https://pbs.twimg.com/tweet_video_thumb/DIXRHqFVoAA0_03.jpg;;;0
2549806;2549806;191121;30/08/2017 05:44;9,02739E+17;RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj;RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj;patti864;0;32515;0;0;;['HarveyFlood', 'HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/902328019464765440/pu/img/ygNMRmiHpxlbRaOb.jpg;;;1
3197242;3197242;838557;01/09/2017 00:12;9,0338E+17;RT @jimsciutto: Before and after images from flooded Texas communities are just incredible #Harvey via Digitalglobe https://t.co/gUEcLNS550;RT @jimsciutto: Before and after images from flooded Texas communities are just incredible #Harvey via Digitalglobe https://t.co/gUEcLNS550;kbenderdesign;0;89;0;0;;['Harvey'];https://pbs.twimg.com/media/DIlvNa8W4AI2Sxx?format=jpg&name=orig;;;1
1910166;1910166;139387;29/08/2017 01:17;9,02309E+17;RT @LuceroAlvarezO: Houston paralizado por #Harvey https://t.co/HVNjfkds8i @ElFinanciero_Mx https://t.co/uBKocj2N2H;RT @LuceroAlvarezO: Houston paralizado por #Harvey youtu.be/69ypw9HC2Jo @ElFinanciero_Mx https://t.co/uBKocj2N2H;HashTagNegocios;0;3;0;0;;['Harvey'];https://pbs.twimg.com/media/DIWlK1GV4AAXFXd?format=jpg&name=orig;;;1
667823;667823;57052;26/08/2017 12:02;9,01384E+17;#HurricaneHarvey made landfall last night as Category 4, now Category 1. @LSeabrookWFTV headed to area right now #wftv https://t.co/KZQlTjRFy1;#HurricaneHarvey made landfall last night as Category 4, now Category 1. @LSeabrookWFTV headed to area right now #wftv https://t.co/KZQlTjRFy1;DaraleneJ;0;1;1;0;;['HurricaneHarvey', 'wftv'];https://pbs.twimg.com/media/DIJcZKwV0AA56q2?format=jpg&name=orig;;;1
863320;863320;252549;27/08/2017 01:36;9,01589E+17;Here's how to help victims of Hurricane Harvey https://t.co/aJLqOhrKr9 #Harvey https://t.co/3TPonLVv2m;Here's how to help victims of Hurricane Harvey trumpedamerica.appspot.com/article.jsp?na… #Harvey https://t.co/3TPonLVv2m;TrumpedCulture;0;0;0;0;;['Harvey'];https://pbs.twimg.com/media/DIMWraNW0AEMld4?format=jpg&name=orig;;;0
479663;479663;479663;26/08/2017 02:28;9,0124E+17;RT @RaleighWx: The eastern eyewall appears to be intensifying. And #Harvey is just barely moving. https://t.co/Leqicin9cR;RT @RaleighWx: The eastern eyewall appears to be intensifying. And #Harvey is just barely moving. https://t.co/Leqicin9cR;Arv64Arv;0;19;0;0;;['Harvey'];https://pbs.twimg.com/media/DIHWHASUAAA2_y3?format=jpg&name=orig;;;1
339559;339559;339559;25/08/2017 22:22;9,01178E+17;RT @mcgarcia97: #HurricaneHarvey https://t.co/YZqBOPPjbc;RT @mcgarcia97: #HurricaneHarvey https://t.co/YZqBOPPjbc;PriGarza;0;2458;0;0;;['HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/900690770797051904/pu/img/9oBSHWjp0la3dmJG.jpg;;;0
2457357;2457357;98672;30/08/2017 02:49;9,02695E+17;RT @CyFairBaseball: Field update (8/29) #Harvey2017 https://t.co/GdmFW43Rpx;RT @CyFairBaseball: Field update (8/29) #Harvey2017 https://t.co/GdmFW43Rpx;ray_zepeda1;0;5;0;0;;['Harvey2017'];https://pbs.twimg.com/media/DIcDjdUUQAAJ1uJ?format=jpg&name=orig;;;1
2535167;2535167;176482;30/08/2017 05:15;9,02732E+17;RT @SandellLandon: When Harvey strikes...?? #Harvey https://t.co/CiVm87eHAT;RT @SandellLandon: When Harvey strikes...?? #Harvey https://t.co/CiVm87eHAT;landenDie;0;111;0;0;;['Harvey'];https://pbs.twimg.com/ext_tw_video_thumb/902725741959274497/pu/img/Yn18Oo-F3K8hzyZJ.jpg;;;1
1435372;1435372;243949;28/08/2017 03:33;9,01981E+17;"RT @AustinKellerman: 'GOING TO SAVE SOME LIVES'

Heroes converging in #Houston

#houstonflood #HurricaneHarvey https://t.co/052ObBBrpx";"RT @AustinKellerman: 'GOING TO SAVE SOME LIVES'

Heroes converging in #Houston

#houstonflood #HurricaneHarvey https://t.co/052ObBBrpx";RoosterWrangler;0;8757;0;0;;['Houston', 'houstonflood', 'HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/901879468515500032/pu/img/GNtHINbvBsN2XInc.jpg;;;1
481623;481623;481623;26/08/2017 02:32;9,01241E+17;Nothing like a Friday Night #newsdump during #Harvey,  looks like @19Crimes is an appropriate choice tonight #pardon #TransMilitaryBan https://t.co/A2CE0urKCx;Nothing like a Friday Night #newsdump during #Harvey,  looks like @19Crimes is an appropriate choice tonight #pardon #TransMilitaryBan https://t.co/A2CE0urKCx;juliafizz;0;0;0;0;;['newsdump', 'Harvey', 'pardon', 'TransMilitaryBan'];https://pbs.twimg.com/tweet_video_thumb/DIHZuBlV0AApThN.jpg;Coordinates(longitude=-87.259577, latitude=30.399257);Place(id='736e38a7d8ebe159', fullName='Pensacola, FL', name='Pensacola', type='city', country='United States', countryCode='US');0
2020980;2020980;250201;29/08/2017 05:29;9,02373E+17;RT @GregAbbott_TX: Thanks to the Texas National Guard for their help to rescue flooded Texans. #HurricaneHarvey https://t.co/lhpJtAne10;RT @GregAbbott_TX: Thanks to the Texas National Guard for their help to rescue flooded Texans. #HurricaneHarvey https://t.co/lhpJtAne10;DesignerDeb3;0;7207;0;0;;['HurricaneHarvey'];https://pbs.twimg.com/media/DIQmzPZWsAIew84?format=jpg&name=orig;;;1
2560580;2560580;201895;30/08/2017 06:09;9,02745E+17;RT @Reuters: Texans refuse to leave pets behind as they flee #Harvey https://t.co/fdIsxpNgcK via @mariannaparraga https://t.co/skUm2zDYpo;RT @Reuters: Texans refuse to leave pets behind as they flee #Harvey reut.rs/2vnrA2R via @mariannaparraga https://t.co/skUm2zDYpo;Mars744;0;393;0;0;;['Harvey'];https://pbs.twimg.com/media/DIYesSFXkAAyGbe?format=jpg&name=orig;;;0
1849569;1849569;78790;28/08/2017 23:00;9,02275E+17;"#OSHA_DOL's advice on flood cleanup safety #Harvey
https://t.co/dvjV7srIBh https://t.co/MBxJHWbohq";"#OSHA_DOL's advice on flood cleanup safety #Harvey
osha.gov/OshDoc/data_Hu… https://t.co/MBxJHWbohq";OSHAReporter;0;1;0;0;;['OSHA_DOL', 'Harvey'];https://pbs.twimg.com/media/DIWFyu6WAAAp1Sp?format=jpg&name=orig;;;1
1705981;1705981;514558;28/08/2017 18:18;9,02204E+17;#Harvey in water vapor satellite picture with dry slot, pretty from the outside: https://t.co/HbO6kxs7mN #txwx https://t.co/lPsN9yxfrw;#Harvey in water vapor satellite picture with dry slot, pretty from the outside: weather.us/satellite/usa-… #txwx https://t.co/lPsN9yxfrw;JZ_Lpz;0;0;2;1;;['Harvey', 'txwx'];https://pbs.twimg.com/media/DIVFWerW0AADPUy?format=jpg&name=orig;;;1
2038246;2038246;267467;29/08/2017 06:19;9,02385E+17;RT @biticonjustine: for those in need in houston texas #HurricaneHarvey https://t.co/dmgaIMhJ0Z;RT @biticonjustine: for those in need in houston texas #HurricaneHarvey https://t.co/dmgaIMhJ0Z;31RehanKhan101;0;1565;0;0;;['HurricaneHarvey'];https://pbs.twimg.com/media/DIW0KKQVYAApgpk?format=jpg&name=orig;;;1
2012181;2012181;241402;29/08/2017 05:06;9,02367E+17;"Volunteers stream into Texas: Help #Harvey victims, 30,000+ Homeless V/CLIP; https://t.co/jwJ45Cls1u https://t.co/LIJQCYmEGW";"Volunteers stream into Texas: Help #Harvey victims, 30,000+ Homeless V/CLIP; jadenewssite.com/2017/08/29/vol… https://t.co/LIJQCYmEGW";PerthWAustralia;0;0;0;1;;['Harvey'];https://pbs.twimg.com/media/DIXZ4TyVAAAqV0T?format=jpg&name=orig;;;1
1074967;1074967;464196;27/08/2017 18:37;9,01846E+17;RT @GEnrightWHIO: Convoy of buses on I-10 East headed to #Houston to help evacuate people. @whiotv #Harvey https://t.co/ia5tSqjPdd;RT @GEnrightWHIO: Convoy of buses on I-10 East headed to #Houston to help evacuate people. @whiotv #Harvey https://t.co/ia5tSqjPdd;aunteileen;0;16;0;0;;['Houston', 'Harvey'];https://pbs.twimg.com/ext_tw_video_thumb/901838967137382400/pu/img/rJMgqPwphXoVNffc.jpg;;;1
1034457;1034457;423686;27/08/2017 17:29;9,01829E+17;RT @MattSitkowski: This image and the forecast of what is still to fall.... This is surreal. #HoustonFlood #Harvey https://t.co/zK9WojsMAH;RT @MattSitkowski: This image and the forecast of what is still to fall.... This is surreal. #HoustonFlood #Harvey https://t.co/zK9WojsMAH;CbMacb;0;12551;0;0;;['HoustonFlood', 'Harvey'];https://pbs.twimg.com/media/DIPGDpPXYAUfz4A?format=jpg&name=orig;;;1
1225148;1225148;33725;27/08/2017 22:13;9,01901E+17;RT @datagoodies: Houston  #houstonflood https://t.co/D4BC8MQUJ0;RT @datagoodies: Houston  #houstonflood https://t.co/D4BC8MQUJ0;thats_papi;0;1461;0;0;;['houstonflood'];https://pbs.twimg.com/media/DIPB8W6UMAASS3N?format=jpg&name=orig;;;1
2659606;2659606;300921;30/08/2017 14:58;9,02878E+17;RT @FoxNews: COWBOYS TO THE RESCUE: Watch this young man rescue a horse trapped in Texas floodwaters. #Harvey https://t.co/qZ8Cq1kAqj;RT @FoxNews: COWBOYS TO THE RESCUE: Watch this young man rescue a horse trapped in Texas floodwaters. #Harvey https://t.co/qZ8Cq1kAqj;Cannoli_Joe;0;2760;0;0;;['Harvey'];https://pbs.twimg.com/media/DIb-PwiXcAIieoj.jpg;;;0
2972112;2972112;613427;31/08/2017 05:17;9,03094E+17;RT @MichaelCiaglo: Maybe the best sunset Houston has ever seen, or needed #Harvey https://t.co/lNIuOE71hp;RT @MichaelCiaglo: Maybe the best sunset Houston has ever seen, or needed #Harvey https://t.co/lNIuOE71hp;McCoyOH;0;9721;0;0;;['Harvey'];https://pbs.twimg.com/media/DIcKeLUUMAA6rPW?format=jpg&name=orig;;;0
